Ticker,grossMargins,netProfitMargin,returnOnEquity,returnOnAssets,returnOnCapitalEmployed,Score
KEYS,0.9026703862633297,0.0,-0.06426741720150532,0.4744404219429468,0.0,1.3128433910047712
KMB,-0.36154720082462954,0.0,0.1301940198535912,0.7620903372827571,0.0,0.5307371563117187
KIM,1.079121006392541,0.0,-0.08560080623584206,-0.83862303993381,0.0,0.1548971602228888
KMI,0.2565023099354511,0.0,-0.08011974191824278,-0.5105426214933739,0.0,-0.3341600534761656
KLAC,0.6776358722237982,0.0,0.020202374854672935,1.6014865441350992,0.0,2.29932479121357
KHC,-0.4094003559881754,0.0,-0.08295225496174968,-0.5142518402598448,0.0,-1.0066044512097698
KR,-0.8964018730928316,0.0,-0.06542235140312437,-0.06061438512046604,0.0,-1.022438609616422
LHX,-0.7543902185508805,0.0,-0.08236625950029502,-0.49440751985922604,0.0,-1.3311639979104015
LH,-0.6910159591518992,0.0,-0.08455308111622983,-0.5183319809029626,0.0,-1.2939010211710915
LRCX,0.14523190062434918,0.0,-0.03633336235018165,1.2945486912096404,0.0,1.403447229483808
LW,-0.6984110559067328,0.0,0.017975349832985568,0.829969040709173,0.0,0.14953333463542573
LVS,1.453175147012691,0.0,-0.03188905371384925,0.1977327019642251,0.0,1.619018795263067
LDOS,-1.2306000537633088,0.0,-0.0807946718208767,0.08200507645033624,0.0,-1.2293896491338494
LEN,-0.8522892180605288,0.0,-0.07049650852310682,0.5085651418640089,0.0,-0.41422058471962675
LIN,0.14841351201887074,0.0,-0.0705927530399084,0.0011441073412727621,0.0,0.0789648663202351
LYV,-0.8559868094326942,0.0,-0.018379498405675772,-0.5606170748407298,0.0,-1.4349833826790999
LKQ,-0.1702634784266735,0.0,-0.07283927062196065,-0.0726693461114961,0.0,-0.3157720951601303
LMT,-1.3578215147955925,0.0,0.011442910413845743,0.6806729853587232,0.0,-0.6657056190230235
L,-0.34155464273743397,0.0,-0.07761129305628747,-0.8642166494224585,0.0,-1.28338258521618
LOW,-0.4479665594701073,0.0,-0.08987211352579606,1.918439287730029,0.0,1.3806006147341257
LULU,0.6235054837683588,0.0,-0.03869683285785312,2.814215619832727,0.0,3.3990242707432325
LYB,-1.352705122517314,0.0,-0.069989703171905,-0.172447293837373,0.0,-1.5951421195265918
MTB,-1.8836902846117,0.0,-0.07795484943271845,-0.9871772329848716,0.0,-2.9488223670292903
MRO,1.3799978699649549,0.0,-0.07436456347051239,-0.07470936079477354,0.0,1.230923945699669
MPC,-1.3432033002802235,0.0,-0.05376580030492702,0.29843799147390737,0.0,-1.098531109111243
MKTX,0.8281176212191943,0.0,-0.06420163102855887,0.8203250719163487,0.0,1.584241062106984
MAR,1.6268309365055584,0.0,-0.08987211352579606,0.5508503285322452,0.0,2.0878091515120074
MMC,0.03495037053046346,0.0,-0.0492179423147963,0.5202492737088611,0.0,0.5059817019245283
MLM,-0.600726987145209,0.0,-0.057828780855981386,-0.08750622117737933,0.0,-0.7460619891785698
MAS,-0.32719439671351275,0.0,6.284721424919332,1.7370584900496067,0.0,7.694585518255425
MA,2.4157845728497307,0.0,0.13711266049810028,3.0295355837654188,0.0,5.58243281711325
MTCH,1.2044937792256136,0.0,-0.08987211352579606,1.2179533236820184,0.0,2.332574989381836
MKC,-0.25431829787954163,0.0,-0.07287947402771322,-0.28650580799853764,0.0,-0.6137035799057925
MCD,0.5672683526327633,0.0,-0.08987211352579606,1.3796752619001453,0.0,1.8570715010071126
MCK,-1.708572673667296,0.0,-0.08987211352579606,-0.5135099965065506,0.0,-2.3119547836996426
MDT,0.9420965707062511,0.0,-0.07991750709177117,-0.4307943809220641,0.0,0.4313846826924158
MRK,1.3345096409467556,0.0,-0.08340180176967919,0.687164118200047,0.0,1.9382719573771234
META,1.6202097452250679,0.0,-0.04922890688000154,1.9957763135500068,0.0,3.5667571518950734
MET,-0.8773122047257028,0.0,-0.0803512155852617,-1.1464881790047925,0.0,-2.104151599315757
MTD,0.6636625789370486,0.0,-0.08987211352579606,2.553086989595059,0.0,3.1268774550063116
MGM,0.12210072589120671,0.0,-0.06011428234047837,-0.7618421929217706,0.0,-0.6998557493710422
MCHP,0.9297568628915935,0.0,-0.05459667069047997,0.6255910866766319,0.0,1.5007512788777455
MU,-1.897534593652726,0.0,-0.09994489336337603,-1.9133691589726303,0.0,-3.9108486459887324
MSFT,1.1213846722623926,0.0,-0.04298276200465083,1.6215163254740415,0.0,2.6999182357317832
MAA,0.7202866628098157,0.0,-0.0787613541178153,-0.5235248871760219,0.0,0.11800042151597856
MRNA,-4.904931094970853,0.0,-0.13577343833001654,-4.131296520383844,0.0,-9.172001053684713
MHK,-0.7896889071306389,0.0,-0.0962851658858411,-0.5511585669862292,0.0,-1.4371326400027091
MOH,-1.3319386761536747,0.0,-0.05633394756956981,0.061047990419776106,0.0,-1.3272246333034685
TAP,-0.24279570526154493,0.0,-0.07973598213605923,-0.4306089570759283,0.0,-0.7531406444735325
MDLZ,-0.09111014630080841,0.0,-0.07144433427084902,-0.10697961970135107,0.0,-0.2695341002730085
MPWR,0.5032061772565879,0.0,-0.06418335553493179,0.9720321194650043,0.0,1.4110549411866604
MNST,0.41446501619858406,0.0,-0.06431249496563414,1.317360386623436,0.0,1.667512907856386
MCO,1.225002016327213,0.0,-0.029469539658558704,0.7109031183054602,0.0,1.9064355949741145
MS,1.8354844513381614,0.0,-0.07822652699280395,-1.0674818192789644,0.0,0.6897761050663931
MOS,-1.2210122248311697,0.0,-0.08175711698889258,-0.7104695315522439,0.0,-2.0132388733723063
MSI,0.2753340098111324,0.0,0.3431928939985374,1.1285611514100724,0.0,1.7470880552197423
MSCI,1.6493603137429018,0.0,-0.08987211352579606,1.8928456782413805,0.0,3.4523338784584863
NDAQ,0.9558547612658816,0.0,-0.07569493071541536,-0.373486988072278,0.0,0.5066728424781883
NTAP,1.129639492009724,0.0,0.019401961594690115,0.2721025382319646,0.0,1.4211439918363786
NFLX,-0.03212143724593487,0.0,-0.053572095422871086,0.6411698054958092,0.0,0.5554762728270032
NEM,-0.48889756011313995,0.0,-0.10324888258887993,-0.9298698030428979,0.0,-1.5220162457449178
NWSA,0.24678549675758832,0.0,-0.0864536057518055,-0.6780138673456244,0.0,-0.5176819763398416
NWS,0.24678549675758832,0.0,-0.0864536057518055,-0.6780138673456244,0.0,-0.5176819763398416
NEE,0.82570978631477,0.0,-0.07592031344463426,-0.6064259266066441,0.0,0.14336354626349168
NKE,0.020762017511343767,0.0,-0.04554968611113072,0.6192854147736314,0.0,0.5944977461738444
NI,0.23233926123651777,0.0,-0.07978471353697143,-0.6672571143767653,0.0,-0.5147025666772189
NDSN,0.45948051795620515,0.0,-0.06664916442108891,0.4870519512098857,0.0,0.8798833047450019
NSC,-0.024554361496802585,0.0,-0.07623463049320392,-0.19600087009665024,0.0,-0.29678986208665675
NTRS,-1.8836902846117,0.0,-0.07971648957569435,-1.095857342842466,0.0,-3.0592641170298602
NOC,-1.165806967661365,0.0,-0.07196210540554113,-0.5086880121101386,0.0,-1.7464570851770445
NCLH,-0.2719031500465588,0.0,0.22831715652604453,-0.5238958090526689,0.0,-0.5674818025731831
NRG,-1.116620975292006,0.0,-0.02705733774997504,-0.5836142311928487,0.0,-1.7272925442348297
NUE,-0.9560355463710731,0.0,-0.06272994272101055,0.8166158531498778,0.0,-0.2021496359422058
NVDA,1.2428018422371034,0.0,0.02154979808989516,5.934595907126287,0.0,7.198947547453285
NVR,-0.7530143865964929,0.0,-0.04103471816176067,2.445519274445529,0.0,1.6514701696872756
NXPI,0.5708369167644564,0.0,-0.05005612241048608,0.640427961742515,0.0,1.1612087560964852
ORLY,0.32176833827171547,0.0,-0.08987211352579606,1.5345351454003011,0.0,1.7664313701462206
OXY,0.6778078512180968,0.0,-0.07340333658751932,-0.3916621600279848,0.0,0.21274235460259272
ODFL,-0.14842223214026642,0.0,-0.052588936972897474,2.3776405710191137,0.0,2.17662940190595
OMC,-1.0784416385577487,0.0,-0.04526460497922433,-0.2254891592900931,0.0,-1.349195402827066
ON,0.1298397806346374,0.0,-0.0535623467061186,1.0514093268831042,0.0,1.127686760811623
OKE,-0.3357073569312863,0.0,-0.06662967429729409,0.06327352167965876,0.0,-0.3390635095489216
ORCL,1.1917670756790362,0.0,0.5173869292314013,0.10555861561742569,0.0,1.8147126205278632
OTIS,-0.6107017688145195,0.0,-0.08987211352579606,1.5085706140350055,0.0,0.8079967316946899
PCAR,-1.0418531075207518,0.0,-0.049764952290035705,0.6396863034501591,0.0,-0.4519317563606283
PKG,-0.9754262209729727,0.0,-0.06728510798470805,0.2285192177259329,0.0,-0.814192111231748
PANW,1.2999846428675974,0.0,0.019189980000722053,-0.6418489658264402,0.0,0.6773256570418792
PARA,-0.4563937021697259,0.0,-0.0934063583769531,-0.7247500052570626,0.0,-1.2745500658037416
PH,-0.3109422957628114,0.0,-0.05833558742546823,0.44272660148962134,0.0,0.0734487183013417
PAYX,1.2001080569025115,0.0,-0.03325840851605201,0.8900583847259997,0.0,2.0569080331124594
PAYC,1.8375053335054141,0.0,-0.048683118844640015,0.27451334496923224,0.0,2.0633355596300063
PYPL,-0.1931367706578654,0.0,-0.06380690424460005,-0.48235255886819584,0.0,-0.7392962337706612
PNR,-0.2791691765661714,0.0,-0.06494112881911643,0.150254701753399,0.0,-0.19385560363188886
PEP,0.4444754796879107,0.0,-0.027800491613886032,0.41101278103629596,0.0,0.8276877691103206
PFE,0.6707567124518602,0.0,-0.09019130420177095,-1.0426300535436102,0.0,-0.46206464529352087
PCG,-0.3503255714466552,0.0,-0.07804987505535473,-0.8338010369913043,0.0,-1.2621764834933142
PM,0.8546022573569105,0.0,-0.08987211352579606,1.0705118777148042,0.0,1.8352420215459186
PSX,-1.3727836872995582,0.0,-0.06790887113466919,-0.22233632333859285,0.0,-1.6630288817728203
PNW,-0.1644592733585976,0.0,-0.07934613092876165,-0.7924432477451546,0.0,-1.0362486520325138
PNC,-1.8836902846117,0.0,-0.07702286139027271,-1.040960905098698,0.0,-3.0016740511006708
POOL,-0.6000389851785182,0.0,-0.043020526403787736,0.9447692873470687,0.0,0.30170977576476277
PPG,-0.07915769218656271,0.0,-0.06697810137724625,-0.032424396679663375,0.0,-0.17856019024347233
PPL,-0.08285536954822531,0.0,-0.08326291703342244,-0.6679989581300594,0.0,-0.8341172447117071
PFG,0.0693891641387296,0.0,-0.07515888530538119,-1.1542775384143813,0.0,-1.160047259581033
PG,0.32899158501649667,0.0,-0.05113795951073683,0.8544499772983494,0.0,1.1323036028041091
PGR,-1.359799230235276,0.0,-0.05342468049854165,-0.21046686037807405,0.0,-1.6236907711118915
PLD,1.3761285575669824,0.0,-0.08271590730184003,-0.7718570835912417,0.0,0.5215555666739007
PRU,-0.7361174504066695,0.0,-0.08127711329904995,-1.1694853353569115,0.0,-1.986879899062631
PEG,-0.25616707206825,0.0,-0.07540132402491938,-0.6453727051084938,0.0,-0.9769411012016631
PTC,1.5494832118408328,0.0,-0.07703138987274635,-0.2264164639817107,0.0,1.2460353579863757
PSA,1.298995978624124,0.0,-0.06389949512461825,0.216649643488851,0.0,1.4517461269883567
PHM,-0.6083370576429157,0.0,-0.05661780554331331,1.4061961760804114,0.0,0.7412413128941824
QRVO,-0.1859136528973301,0.0,-0.09216979920063462,-1.0546850145346403,0.0,-1.332768466632605
PWR,-1.2858912574355141,0.0,-0.0738906505966413,-0.3371366070686765,0.0,-1.696918515100832
QCOM,0.5156316595946517,0.0,-0.043250778618242794,0.8509261267397329,0.0,1.3233070077161417
DGX,-0.4615099912606078,0.0,-0.07263947187822065,-0.06506544764023095,0.0,-0.5992149107790594
RL,0.9393451647659672,0.0,-0.06144830565873476,0.01301360739397935,0.0,0.8909104665012119
RJF,2.132922121977343,0.0,-0.069202689828888,-0.8041272683134439,0.0,1.2595921638350112
RTX,-1.1522206271117867,0.0,-0.08337256292913188,-0.8469687636122755,0.0,-2.0825619536531943
O,2.0862298250253124,0.0,-0.08708955065553815,-0.8495652352948989,0.0,1.1495750390748753
REG,1.162014709665403,0.0,-0.08282798952393809,-0.6958181174246842,0.0,0.38336860271678064
REGN,0.3224132595003346,0.0,-0.07125306352226866,0.22017347550137348,0.0,0.4713336714794394
RF,-1.8836902846117,0.0,-0.0767499655451644,-0.9955229752094309,0.0,-2.9559632253662955
RSG,-0.08840156313010496,0.0,-0.06870928439465201,-0.09177182275882077,0.0,-0.24888267028357774
RMD,0.5459859520883292,0.0,-0.0625995850052854,0.9939165101871821,0.0,1.477302877270226
RVTY,0.5024324437612393,0.0,-0.08705909340813954,-0.9187421467434854,0.0,-0.5033687963903857
RHI,-0.17284324933064743,0.0,-0.06229623081632196,0.2581929678576991,0.0,0.02305348771072968
ROK,-0.1605467512383076,0.0,-0.05302508301106164,0.359454640182352,0.0,0.14588280593298275
ROL,0.36553699232067316,0.0,-0.046095477801347325,1.7407677088160776,0.0,2.0602092233354035
ROP,1.124222325668317,0.0,-0.07940582811316413,-0.47419227758196014,0.0,0.5706242199731927
ROST,-0.5005922177149323,0.0,-0.04000892339084396,0.7149830734876398,0.0,0.1743819323818635
RCL,0.13916964107532873,0.0,-0.028129428570043347,-0.0665491907851008,0.0,0.044491021720184584
SPGI,1.0171654017175273,0.0,-0.08018796587951986,-0.2937387845931557,0.0,0.6432386512448518
CRM,1.3622842485259565,0.0,-0.08133193551593366,-0.5151791449514624,0.0,0.7657731680585604
SBAC,1.443286225856284,0.0,-0.08987211352579606,0.12670116258630928,0.0,1.4801152749167972
SLB,-1.0249561713309285,0.0,-0.063095427009567,0.2255518427127561,0.0,-0.8624997556277394
STX,-0.9827782799844832,0.0,-0.08987211352579606,-0.9042761935542494,0.0,-1.9769265870645287
SRE,-0.24335463699301477,0.0,-0.07738591154535358,-0.8159967869122443,0.0,-1.1367373354506127
NOW,1.5071762932539154,0.0,-0.0555993192642484,-0.5083170345952099,0.0,0.9432599393944572
SHW,0.15000418873188573,0.0,-0.0016000539134436895,0.5975864849897772,0.0,0.7459906198082192
SPG,1.6349567290124176,0.0,0.006383367840996866,-0.2186271045721221,0.0,1.4227129922812924
SWKS,-0.11265060132618734,0.0,-0.07263947187822065,0.0729174904724827,0.0,-0.1123725827319253
SJM,-0.31429605813062556,0.0,-0.09143273664000914,-0.3195178550201278,0.0,-0.7252466497907626
SNA,0.32623979212347554,0.0,-0.06375695455866505,0.9141683067080599,0.0,1.1766511442728704
SOLV,0.5946991742023617,0.0,-0.06971437075675109,-1.2151087261845022,0.0,-0.6901239227388916
SO,0.18478706931299455,0.0,-0.07556335593295244,-0.6323904579719398,0.0,-0.5231667445918977
LUV,-0.9028940801275984,0.0,-0.08519999046333925,-0.965663764139341,0.0,-1.9537578347302786
SWK,-0.7038713889757088,0.0,-0.09085892439426804,-0.8427031991230217,0.0,-1.6374335124929984
SBUX,-0.6911449433976229,0.0,-0.08987211352579606,1.0209938813667943,0.0,0.23997682444337531
STT,-1.8836902846117,0.0,-0.08066797017850498,-1.105501306071462,0.0,-3.069859560861667
STLD,-0.9656664560412839,0.0,-0.05602815559227573,1.2159132533604595,0.0,0.19421864172689984
STE,-0.0038308926838385273,0.0,-0.07900257455233069,-0.271854393870978,0.0,-0.35468786110714723
SYK,0.8677156556721679,0.0,-0.0671657172707582,0.12503201414139756,0.0,0.9255819525428073
SMCI,-1.197236128869408,0.0,-0.05262792209362724,0.9944728930021527,0.0,-0.2553911579608825
SYF,-1.8836902846117,0.0,-0.06480102604149386,-0.7405141850145635,0.0,-2.6890054956677574
SNPS,1.580955539776445,0.0,-0.06241440568181905,0.4082308669614429,0.0,1.926772001056069
SYY,-1.0870405882726715,0.0,0.045380659238131726,0.22239900676125587,0.0,-0.8192609222732837
TMUS,0.8312989316504755,0.0,-0.07334242233637907,-0.30968842528898016,0.0,0.44826808402511625
TROW,0.27464622281818424,0.0,-0.06652368106374001,0.6905023409054954,0.0,0.8986248826599397
TTWO,-0.0899922828378685,0.0,-0.1518889126116799,-2.159846746004615,0.0,-2.4017279414541632
TPR,1.2422859052542081,0.0,-0.04727721427346808,0.19699085821093096,0.0,1.391999549191671
TRGP,-0.48808083186921664,0.0,-0.053100616682475545,0.19717631914925443,0.0,-0.3440051294024377
TGT,-0.6958312850027587,0.0,-0.04899255958557739,0.04324374034071623,0.0,-0.7015801042476199
TEL,-0.4521801308199165,0.0,-0.0546295643860957,0.2680223975888468,0.0,-0.23878729761716538
TDY,-0.02132975535370663,0.0,-0.07766489698814838,-0.3872110975082199,0.0,-0.4862057498500749
TFX,0.5111172109943173,0.0,-0.08149884007674393,-0.6019748640868792,0.0,-0.1723564931693058
TER,0.5738465491646795,0.0,-0.06897608759636127,0.503743250198066,0.0,1.008613711766384
TSLA,-1.1192866926983807,0.0,-0.06095490022449877,-0.3402894801123644,0.0,-1.5205310730352437
TXN,0.7395913049198175,0.0,-0.045209784589768154,1.1513728468238675,0.0,1.845754367153917
TXT,-1.17023542676455,0.0,-0.07357998791582603,-0.29856076898956785,0.0,-1.5423761836699441
TMO,-0.14820717240789627,0.0,-0.07328394465528444,-0.32100150543452843,0.0,-0.5424926224977091
TJX,-0.31584378308981464,0.0,-0.01010368337262194,1.0981455575250114,0.0,0.7721980910625748
TSCO,-0.3345035039711973,0.0,-0.02215983195829931,0.6713999384425463,0.0,0.3147366025130497
TT,-0.42745815038951335,0.0,-0.04857347319258758,0.6537811493018099,0.0,0.17774952571970892
TDG,0.6557515451993198,0.0,-0.08987211352579606,0.6324531413946028,0.0,1.1983325730681265
TRV,-0.9299377339862822,0.0,-0.07396252941298678,-0.8189641804715146,0.0,-1.8228644438707837
TRMB,0.8959632054856899,0.0,-0.08307651966859028,-0.4932947542292847,0.0,0.31959193158781485
TFC,-1.8836902846117,0.0,-0.09252797487551076,-1.2594338904438285,0.0,-3.235652149931039
TYL,0.026050371586021127,0.0,-0.08179732039464513,-0.60568408285335,0.0,-0.6614310316619739
TSN,-1.6430056820910093,0.0,-0.09384494098516287,-0.9884754595531364,0.0,-2.7253260826293086
USB,-1.8836902846117,0.0,-0.07856642851416652,-1.0771257825079603,0.0,-3.039382495633827
UBER,-0.4922082417428826,0.0,-0.07088270487533596,-0.7182588909618327,0.0,-1.2813498375800512
UDR,0.975890615064892,0.0,-0.07759058147992877,-0.8864719620212833,0.0,0.011828071563679932
ULTA,-0.0368507735996453,0.0,-0.01566758741691689,2.2965941409717265,0.0,2.2440757799551645
UNP,0.43574724476402393,0.0,-0.03450105680274297,0.38801562468417716,0.0,0.7892618126454581
UAL,-0.4250934392179096,0.0,-0.04856615982759567,-0.33120194977279227,0.0,-0.8048615488182975
UPS,-0.9237465331862863,0.0,-0.050832172406582846,0.266724171020582,0.0,-0.7078545345722872
URI,-0.10792126497247691,0.0,-0.04968820033359899,0.6159471178838077,0.0,0.45833765257773185
UNH,-0.8494945594031789,0.0,-0.06889080886304993,0.09943833046837364,0.0,-0.8189470377978552
UHS,-0.15168974704243993,0.0,-0.07366283007909175,-0.1355406042031762,0.0,-0.3608931813247079
VLO,-1.4965225564993987,0.0,-0.057904314527395286,0.5966591802981596,0.0,-0.9577676907286343
VTR,-0.033153311211725454,0.0,-0.09062135885136963,-0.9057598810608376,0.0,-1.0295345511239327
VLTO,0.6233335047740601,0.0,-0.049666273639758556,1.3199566542990273,0.0,1.893623885433329
VRSN,1.8574117731112147,0.0,-0.08987211352579606,5.558481124206147,0.0,7.326020783791566
VRSK,1.0190571706548104,0.0,0.43630518782364347,1.844254912400613,0.0,3.2996172708790668
VZ,0.6781518092066936,0.0,-0.0747361408897819,-0.2883604173817731,0.0,0.31505525093513864
VRTX,0.4961980332389257,0.0,-0.06017519902818866,1.1628712395389889,0.0,1.598894073749726
VTRS,-0.014579579827492114,0.0,-0.0902059236220446,-0.7128805052043561,0.0,-0.8176660086538928
VICI,2.3727038347779676,0.0,-0.07694123629374477,-0.29577889200690244,0.0,1.9999837064773205
V,2.3214540944770277,0.0,-0.03318774798472932,1.756532074034517,0.0,4.044798420526815
VST,-0.4323595517270193,0.0,-0.07404415572779972,-0.6757883175396481,0.0,-1.182192024994467
VMC,-0.7910647390850265,0.0,-0.07431948814295362,-0.08138601021270257,0.0,-0.9467702374406827
WRB,0.0027902985966520156,0.0,-0.06461950035481093,-0.5439255903916111,0.0,-0.60575479214977
GWW,-0.19464158685797697,0.0,-0.019533209449131925,2.49689195436115,0.0,2.282717158054041
WAB,-0.533526195123087,0.0,-0.07890389346548349,-0.3122848784255097,0.0,-0.9247149670140802
WBA,-1.0845469358500925,0.0,-0.15954827542319444,-1.007948858077108,0.0,-2.2520440693503954
WMT,-0.830361939282224,0.0,-0.06128627375070172,0.06753912326110006,0.0,-0.8241090897718257
DIS,-0.3777132262886845,0.0,-0.08656325140385794,-0.582686926501231,0.0,-1.0469634041937734
WBD,-0.0908522637988578,0.0,-0.09765208168142821,-1.2449679372545923,0.0,-1.4334722827348783
WM,-0.21463418793992112,0.0,-0.046864218087307265,0.23909049121037443,0.0,-0.022407914816853974
WAT,0.6824081173365859,0.0,-0.01065800305799818,1.235757573761078,0.0,1.9075076880396657
WEC,-0.009893152232859241,0.0,-0.07544518228574035,-0.5951128093689082,0.0,-0.6804511438875078
WFC,-1.8836902846117,0.0,-0.07737129090679491,-1.0340988503807274,0.0,-2.9951604258992224
WELL,-0.11032901388740389,0.0,-0.08763168736885783,-0.8675549277661884,0.0,-1.0655156290224501
WST,-0.28505954311039083,0.0,-0.06447818051045058,0.8997022793344485,0.0,0.550164555713607
WDC,-1.2891589013219333,0.0,-0.1061410917203328,-1.6939688689358823,0.0,-3.089268861978148
WRK,-1.1250479460126306,0.0,-0.08607959224980438,-0.7703733960846534,0.0,-1.9815009343470882
WY,-0.938708705690252,0.0,-0.08016481895140057,-0.5001568089472557,0.0,-1.5190303335889082
WMB,0.7262199381131123,0.0,-0.06400914077667068,-0.33324196445606974,0.0,0.3289688328803719
WTW,0.05064358274444352,0.0,-0.07689006832278697,-0.46974121506219524,0.0,-0.4959877006405387
WYNN,1.074133271599897,0.0,-0.08987211352579606,-0.1355406042031762,0.0,0.8487205538709248
XEL,0.00743373144271047,0.0,-0.07692905344351672,-0.716960645847474,0.0,-0.7864559678482802
XYL,-0.30268739002598266,0.0,-0.07815952070740717,-0.3106157299805979,0.0,-0.6914626407139877
YUM,0.24863427094629667,0.0,-0.08987211352579606,3.4531285523573216,0.0,3.611890709777822
ZBRA,0.11001911555224307,0.0,-0.07937780512106957,-0.3968550106627625,0.0,-0.366213700231589
ZBH,1.2069442219258752,0.0,-0.0803755817730318,-0.39258946471960254,0.0,0.7339791754332409
ZTS,1.12946768499442,0.0,-0.02890060298947886,1.3793043400234979,0.0,2.479871422028439
