Ticker,currentRatio,quickRatio,interestCoverageRatio,debtToEquity,operatingCashFlow,Score
KEY,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
KEYS,0.2018580966407791,0.12464111150497395,0.0,-0.23590243188903845,0.0,0.5624016400347915
KMB,-0.5193403418703213,-0.49137914109972164,0.0,1.111611096672781,0.0,-2.1223305796428242
KIM,-0.07767115425695843,0.36118620171817445,0.0,-0.17478000857548323,0.0,0.4582950560366993
KMI,-0.7203938633976964,-0.6058903685174194,0.0,-0.11119522173690732,0.0,-1.2150890101782084
KLAC,0.33870420322876676,0.24165988404860667,0.0,0.14273708181698208,0.0,0.43762700546039135
KHC,-0.34228353097685865,-0.46045275121319007,0.0,-0.23883341130982436,0.0,-0.5639028708802244
KR,-0.5245288198452213,-0.6752657836682874,0.0,0.1613070517228045,0.0,-1.3611016552363133
LHX,-0.4116794238911462,-0.3701811266795305,0.0,-0.1710140408313339,0.0,-0.6108465097393428
LH,-0.4784810778179837,-0.39609242631419206,0.0,-0.16538852000989812,0.0,-0.7091849841222777
LRCX,0.7810219505889919,0.6019105338079334,0.0,-0.1945832903160695,0.0,1.5775157747129949
LW,-0.2761304367968836,-0.5164545923590715,0.0,0.14325468937457728,0.0,-0.9358397185305324
LVS,-0.20284318540142104,0.16894107539649203,0.0,0.41171195562493407,0.0,-0.44561406562986305
LDOS,-0.174306556539471,0.022667609716950993,0.0,-0.07137778110264047,0.0,-0.08026116571987953
LEN,7.151175784272471,2.1766488728951057,0.0,-0.2910542626760944,0.0,9.618878919843672
LIN,-0.4564300464246587,-0.2991340147780392,0.0,-0.21932194946796457,0.0,-0.5362421117347334
LYV,-0.4505930087028962,-0.23644538662966444,0.0,0.849203235622302,0.0,-1.5362416309548625
LKQ,0.05593215359671662,-0.4094660003191787,0.0,-0.13322442898237824,0.0,-0.22030941774008383
LMT,-0.20608598413573362,0.017652519465081014,0.0,0.29507345916897815,0.0,-0.4835069238396308
L,-0.7294736998537714,-0.47466217359348833,0.0,-0.20030466438891176,0.0,-1.003831209058348
LOW,-0.25278228590983354,-0.834912823352815,0.0,-0.3269076388466384,0.0,-0.7607874704160101
LULU,0.5669972341243668,0.32942396345633124,0.0,-0.2562787030658103,0.0,1.1526999006465082
LYB,0.3244358887977919,0.01263742921321103,0.0,-0.11890608329449816,0.0,0.4559794013055011
MTB,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
MRO,-0.6925057942826087,-0.493050837850345,0.0,-0.22315607952422525,0.0,-0.9624005526087284
MPC,-0.11658473906870849,-0.08850022419950017,0.0,-0.122772164434561,0.0,-0.08231279883364766
MKTX,11.527656956100623,12.680755405436772,0.0,-0.3142656600222457,0.0,24.522678021559642
MAR,-0.7735757626404215,-0.5590828594999663,0.0,-0.3269076388466384,0.0,-1.0057509832937495
MMC,-0.30726130464628365,-0.47884141547004666,0.0,-0.06737324526610154,0.0,-0.7187294748502288
MLM,1.0034779437628296,1.0825233496121396,0.0,-0.21309787834330146,0.0,2.2990991717182707
MAS,0.07928030448376666,-0.029154989552372147,0.0,4.081121394451867,0.0,-4.030996079520473
MA,-0.3403378517362711,-0.2966264696521042,0.0,0.12863387342670332,0.0,-0.7655981948150786
MTCH,0.5151124543753667,0.9621611835672601,0.0,-0.3269076388466384,0.0,1.804181276789265
MKC,-0.6068959076967588,-0.6744299352929758,0.0,-0.1442262521715928,0.0,-1.137099590818142
MCD,-0.5089633859205213,-0.35764340104985554,0.0,-0.3269076388466384,0.0,-0.5396991481237384
MCK,-0.4531872476903462,-0.46546784146506004,0.0,-0.3269076388466384,0.0,-0.5917474503087677
MDT,0.44377088222049177,0.33527490208351296,0.0,-0.2237461095384387,0.0,1.0027918938424434
MRK,-0.23462261299768367,-0.2782378053952476,0.0,-0.14659702258971397,0.0,-0.3662633958032173
META,0.691520705521967,1.2438420860472903,0.0,-0.27329798037110065,0.0,2.208660771940358
MET,-0.056917242357358545,0.18732973965334862,0.0,-0.027436520585639897,0.0,0.15784901788162997
MTD,-0.35330904667352114,-0.3517924624226739,0.0,-0.3269076388466384,0.0,-0.37819387024955664
MGM,-0.06923987754774599,0.14553732088776544,0.0,1.3381357605411672,0.0,-1.2618383172011478
MCHP,-0.27159051856884614,-0.39859997144012704,0.0,-0.13495191757994898,0.0,-0.5352385724290243
MU,1.380939716436805,0.8919499200410803,0.0,-0.25708600044987856,0.0,2.5299756369277637
MSFT,-0.2417567702131711,0.061952483356599086,0.0,-0.2375234168739353,0.0,0.057719130017363285
MAA,-0.9850062401175965,-0.8457788522318666,0.0,-0.16857084795659447,0.0,-1.6622142443928687
MRNA,1.56902204302693,2.2451884396706627,0.0,-0.30635031152832093,0.0,4.120560794225914
MHK,0.14219059992942917,-0.1704133649800431,0.0,-0.24176013058610335,0.0,0.2135373655354894
MOH,-0.08221107248499601,0.32190132807852634,0.0,-0.21397972825624145,0.0,0.45366998384977175
TAP,-0.5978160712406838,-0.564933798127148,0.0,-0.22427010731279431,0.0,-0.9384797620550375
MDLZ,-0.5491740902259963,-0.6794450255448458,0.0,-0.18072930037944768,0.0,-1.0478898153913943
MPWR,3.0626551400512683,3.084380208483572,0.0,-0.3260449595839798,0.0,6.473080308118821
MNST,2.1384575007722053,2.4675241075035643,0.0,-0.3253697266796272,0.0,4.931351334955396
MCO,-0.1256645755247835,0.20739010066082855,0.0,0.10252770788807523,0.0,-0.020802182752030177
MS,0.22844904626214174,0.738989667359046,0.0,0.5597349366636369,0.0,0.4077037769575508
MOS,-0.29623578894962116,-0.5080961086059549,0.0,-0.24316810834565236,0.0,-0.5611637892099236
MSI,-0.27353619780943356,-0.10856058520698,0.0,2.4005369879026843,0.0,-2.782633770919098
MSCI,-0.4006539081944837,-0.11441152383416164,0.0,-0.3269076388466384,0.0,-0.18815779318200698
NDAQ,-0.4051938264225212,-0.7346110183154154,0.0,-0.12088918056248633,0.0,-1.0189156641754504
NTAP,-0.30207282667138363,-0.06091722781421527,0.0,0.24225405749948067,0.0,-0.6052441119850795
NFLX,-0.3546061661672461,-0.13948697509351154,0.0,-0.1622913949533409,0.0,-0.33180174630741677
NEM,0.3497297189254292,-0.40528675844262035,0.0,-0.25754396598437634,0.0,0.2019869264671852
NWSA,-0.16717239932398356,0.04439966747505425,0.0,-0.23238355252629253,0.0,0.10961082067736322
NWS,-0.16717239932398356,0.04439966747505425,0.0,-0.23238355252629253,0.0,0.10961082067736322
NEE,-0.7158539451696588,-0.6401601519051976,0.0,-0.040202043600734434,0.0,-1.315812053474122
NKE,0.730434290333717,0.5133106060248971,0.0,-0.14565766072593014,0.0,1.389402557084544
NI,-0.6198671026340088,-0.619263942522406,0.0,-0.04483282067979586,0.0,-1.194298224476619
NDSN,0.37307786981247926,0.1304920501321555,0.0,-0.18959679117067718,0.0,0.6931667111153119
NSC,-0.6043016687093088,-0.43537729995384017,0.0,-0.019069596773977775,0.0,-1.0206093718891711
NTRS,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
NOC,-0.3163411411023586,-0.07930589207107187,0.0,-0.05502947655719573,0.0,-0.3406175566162347
NCLH,-0.8909650768225339,-0.7772392854563103,0.0,8.160090475816308,0.0,-9.828294838095152
NRG,-0.3922226314852712,-0.5632621013765245,0.0,0.3765274221419822,0.0,-1.332012155003778
NUE,1.557347967583405,1.1092704976221126,0.0,-0.25973368026095184,0.0,2.926352145466469
NVDA,1.6578747283470927,1.9451188729337752,0.0,-0.2721115301259133,0.0,3.875105131406781
NVR,3.3142963218339188,2.123154576875159,0.0,-0.27665071409807523,0.0,5.714101612807153
NXPI,0.4800902280447918,0.3118711475747864,0.0,-0.08996905173099766,0.0,0.8819304273505759
ORLY,-0.5867905555440214,-0.8140166139700235,0.0,-0.3269076388466384,0.0,-1.0738995306674064
OXY,-0.43308189553760873,-0.4529301158353851,0.0,-0.18358572727136188,0.0,-0.702426284101632
ODFL,0.44117664323304173,0.9136819777991834,0.0,-0.32303729756206867,0.0,1.6778959185942939
OMC,-0.4460530904748587,-0.264864231390261,0.0,0.004077898404569142,0.0,-0.7149952202696889
ON,0.817341296413292,0.5634615085435969,0.0,-0.23288411950585994,0.0,1.6136869244627488
OKE,-0.5913304737720588,-0.532335711489993,0.0,-0.04193592241506563,0.0,-1.0817302628469863
ORCL,-0.4985864299707213,-0.30665665015584415,0.0,2.7045345097023237,0.0,-3.509777589828889
OTIS,-0.4168679018660462,-0.1888020292368997,0.0,-0.3269076388466384,0.0,-0.27876229225630744
PCAR,2.002908513677943,2.569497609291587,0.0,-0.1486205912305182,0.0,4.721026714200049
PKG,0.5481890014653543,0.44644273599996415,0.0,-0.15978429991099713,0.0,1.1544160373763155
PANW,-0.5089633859205213,-0.2690434732668193,0.0,-0.22011646641851196,0.0,-0.5578903927688286
PARA,-0.20997734261690862,-0.026647444426437062,0.0,-0.17617094575700445,0.0,-0.06045384128634124
PH,-0.48431811553974624,-0.4997376248528383,0.0,-0.1181136964162043,0.0,-0.8659420439763802
PAYX,-0.2456481286943461,-0.5256489244874998,0.0,-0.2775197835774943,0.0,-0.49377726960435164
PAYC,-0.32088105933039607,-0.773060043579752,0.0,-0.3269076388466384,0.0,-0.7670334640635096
PYPL,-0.21840861932612107,-0.6234431843989643,0.0,-0.20712089560004185,0.0,-0.6347309081250435
PNR,0.1862926627160791,0.01263742921321103,0.0,-0.18565402742948914,0.0,0.3845841193587793
PEP,-0.48950659351464626,-0.3509566140473622,0.0,0.18222223117970637,0.0,-1.0226854387417148
PFE,-0.3682259208513587,-0.324209466037389,0.0,-0.16604032211946243,0.0,-0.5263950647692852
PCG,-0.4077880654099712,-0.22975859962717113,0.0,0.15322981773761538,0.0,-0.7907764827747576
PM,-0.4363246942719212,-0.5440375887443564,0.0,-0.3269076388466384,0.0,-0.6534546441696392
PSX,-0.28715595249354614,-0.26402838301494935,0.0,-0.18749440985649424,0.0,-0.3636899256520013
PNW,-0.6691576433955588,-0.7245808378116755,0.0,0.02767909897310695,0.0,-1.4214175801803415
PNC,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
POOL,0.17267290803196664,-0.4428999353316451,0.0,-0.12207137066316669,0.0,-0.1481556566365118
PPG,-0.04070324868579595,-0.06843986319202024,0.0,-0.14176388864657208,0.0,0.03262077676875588
PPL,-0.21776005957925865,-0.2096982386196912,0.0,-0.08286952091015502,0.0,-0.34458877728879483
PFG,-0.09907362590342103,-0.5030810183540849,0.0,-0.24702779926895474,0.0,-0.35512684498855124
PG,-0.5971675114938213,-0.549888527371538,0.0,-0.19156071778838402,0.0,-0.9554953210769754
PGR,-0.833891819098634,-0.683624267421404,0.0,-0.259622916503771,0.0,-1.257893170016267
PLD,-0.709368347701034,-0.6643997547892359,0.0,-0.21570934692606566,0.0,-1.1580587555642041
PRU,-0.27548187705002114,-0.006587083418957138,0.0,-0.07615766323944541,0.0,-0.20591129722953289
PEG,-0.5316629770607088,-0.4303622097019702,0.0,-0.029351455541516747,0.0,-0.9326737312211623
PTC,-0.5537140084540337,-0.35764340104985554,0.0,-0.1684409135491323,0.0,-0.742916495954757
PSA,-0.6587806874457589,-0.4337056032032168,0.0,-0.13462601652516684,0.0,-0.9578602741238088
PHM,2.6767620906680802,-0.32086607253614235,0.0,-0.27556863739330834,0.0,2.631464655525246
QRVO,0.24271736069311675,0.09538641836906563,0.0,-0.20783659987721045,0.0,0.5459403789393928
PWR,-0.16328104084280856,0.13717883713464882,0.0,-0.1928771024410335,0.0,0.16677489873287377
QCOM,0.6714153533692294,0.6612557684550614,0.0,-0.1923509745944244,0.0,1.5250220964187151
DGX,-0.41816502135977124,-0.23059444800248277,0.0,-0.15275293140226578,0.0,-0.4960065379599883
RL,0.3594581151283668,0.3336032053328897,0.0,-0.0986448360194141,0.0,0.7917061564806706
RJF,0.3198959705697543,0.8668744687817306,0.0,-0.2262915458813451,0.0,1.4130619852328299
RTX,-0.35525472591410867,-0.34594152379549226,0.0,-0.17520389295392538,0.0,-0.5259923567556756
O,0.4048572974087417,0.7724236023715125,0.0,-0.18616950491483084,0.0,1.363450404695085
REG,-0.5381485745293337,-0.37101697505484216,0.0,-0.1885509256942194,0.0,-0.7206146238899566
REGN,2.3706418901489803,2.790161580373866,0.0,-0.3055728351558014,0.0,5.466376305678648
RF,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
RSG,-0.7061255489667213,-0.49555838297627985,0.0,-0.06960343091549315,0.0,-1.132080501027508
RMD,0.9256507741393295,0.2801089093129432,0.0,-0.27319786697518716,0.0,1.4789575504274597
RVTY,0.39642602069952926,0.5049521222717804,0.0,-0.21822283218516988,0.0,1.1196009751564795
RHI,0.1551617948666792,0.109595840749364,0.0,-0.2931204327619682,0.0,0.5578780683780113
ROK,-0.32671809705215865,-0.3359113432917523,0.0,-0.09269128407094272,0.0,-0.5699381562729683
ROL,-0.5822506373159838,-0.4236754226994769,0.0,-0.17092883794119476,0.0,-0.834997222074266
ROP,-0.7294736998537714,-0.5666054948777712,0.0,-0.23448806391272894,0.0,-1.0615911308188137
ROST,0.09873709688964154,0.11711847612716889,0.0,-0.07557828358649935,0.0,0.2914338566033098
RCL,-0.9246901836593839,-0.8106732204687769,0.0,0.5205203064771043,0.0,-2.255883710605265
SPGI,-0.44799876971544617,-0.2414604768815344,0.0,-0.2582319793222498,0.0,-0.43122726727473076
CRM,-0.3390407322425461,-0.08014174044638353,0.0,-0.278476186019306,0.0,-0.1407062866696236
SBAC,-0.927284422646834,-0.7513279858216487,0.0,-0.3269076388466384,0.0,-1.3517047696218443
SLB,-0.156146883627321,-0.12444170433790161,0.0,-0.2076022919293279,0.0,-0.07298629603589468
STX,-0.49339795199582126,-0.5415300436184215,0.0,-0.3269076388466384,0.0,-0.7080203567676043
SRE,-0.6438638132679213,-0.5724564335049529,0.0,-0.12863625334838633,0.0,-1.087683993424488
NOW,-0.3675773611044961,-0.12193415921196661,0.0,-0.26718680307587184,0.0,-0.22232471724059089
SHW,-0.5407428135167838,-0.5432017403690448,0.0,0.444214728140757,0.0,-1.5281592820265857
SPG,-0.6263527001026338,-0.34176228191893393,0.0,1.1477328619472635,0.0,-2.1158478439688313
SWKS,2.316811431159393,1.6433776094462653,0.0,-0.28638514429647033,0.0,4.246574184902128
SJM,-0.5413913732636463,-0.6042186717667961,0.0,-0.0806499856220308,0.0,-1.0649600594084117
SNA,1.4269874584640423,1.3708910390946631,0.0,-0.2740733266713667,0.0,3.071951824230072
SOLV,0.12792228549845416,0.11461093100123398,0.0,0.13234871943676918,0.0,0.11018449706291897
SO,-0.4505930087028962,-0.5440375887443564,0.0,0.06463159242644567,0.0,-1.0592621898736982
LUV,-0.3429320907237211,-0.07345495344389022,0.0,-0.13552277694388112,0.0,-0.28086426722373015
SWK,-0.34228353097685865,-0.6167563973964709,0.0,-0.1268342122219438,0.0,-0.8322057161513857
SBUX,-0.49015515326150877,-0.413645242195737,0.0,-0.3269076388466384,0.0,-0.5768927566106073
STT,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
STLD,0.8140984976789796,0.36369374684410954,0.0,-0.25538620279160296,0.0,1.433178447314692
STE,0.9379734093297171,0.1973599201570886,0.0,-0.2216692890912975,0.0,1.357002618578103
SYK,0.06176919131847906,-0.17793600035784807,0.0,-0.1780283687620374,0.0,0.06186155972266838
SMCI,1.997720035703043,0.9629970319425717,0.0,-0.24898959581440813,0.0,3.2097066634600226
SYF,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
SNPS,-0.21127446211063364,0.0026072487094710686,0.0,-0.3056282170343918,0.0,0.09696100363322924
SYY,-0.1788464747675086,-0.2690434732668193,0.0,0.9830207648025593,0.0,-1.4309107128368872
TMUS,-0.43891893325937126,-0.2556698992618327,0.0,0.07188874859404572,0.0,-0.7664775811152497
TROW,0.1499733168917792,0.6587482233291265,0.0,-0.3193139312629889,0.0,1.1280354714838947
TTWO,-0.43827037351250875,-0.34928491729673894,0.0,-0.194095503770023,0.0,-0.5934597870392246
TPR,3.2247950767668936,3.9603493058101944,0.0,0.3846110463439318,0.0,6.800533336233156
TRGP,-0.5926275932657838,-0.411137697069802,0.0,0.28418452980919784,0.0,-1.2879498201447837
TGT,-0.4596728451589712,-0.6585488161620542,0.0,-0.013407864724232908,0.0,-1.1048137965967926
TEL,-0.10491066362518348,-0.22892275125185946,0.0,-0.2551199437599182,0.0,-0.07871347111712473
TDY,0.12921940499217915,0.10123735699624736,0.0,-0.2528194657261618,0.0,0.48327622771458834
TFX,0.581265548555342,0.14720901763838878,0.0,-0.23725076762549008,0.0,0.9657253338192209
TER,1.3692656409932797,0.8877706781645222,0.0,-0.3199998145286089,0.0,2.5770361336864105
TSLA,0.06566054979965406,-0.006587083418957138,0.0,-0.2945177601602499,0.0,0.3535912265409468
TXN,2.1378089410253427,2.189186598524781,0.0,-0.14894436221304688,0.0,4.475939901763171
TXT,0.12792228549845416,-0.2439680220074694,0.0,-0.20680564490652706,0.0,0.09075990839751183
TMO,0.052689354862404045,0.11126753749998733,0.0,-0.16039776071999884,0.0,0.3243546530823902
TJX,-0.2612135626190461,-0.38940563931169875,0.0,0.03895570148302018,0.0,-0.689574903413765
TSCO,-0.1405814497026211,-0.7964637980884786,0.0,0.1829847970464515,0.0,-1.120030044837551
TT,-0.31504402160863365,-0.3016415599039742,0.0,-0.1764691558724914,0.0,-0.44021642564011637
TDG,1.3562944460560298,1.2739326275585101,0.0,-0.3269076388466384,0.0,2.9571347124611784
TRV,-0.8312975801111839,-0.7245808378116755,0.0,-0.25853231950999017,0.0,-1.297346098412869
TRMB,-0.39741110946017116,-0.47967726384535836,0.0,-0.17283951275256465,0.0,-0.7042488605529649
TFC,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
TYL,-0.43502757477819626,-0.17626430360722475,0.0,-0.2814327263071337,0.0,-0.3298591520782873
TSN,0.10003421638336654,-0.20802654186906788,0.0,-0.19879657323344924,0.0,0.0908042477477479
USB,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
UBER,-0.26380780160649614,-0.029154989552372147,0.0,-0.13409562853405077,0.0,-0.15886716262481754
UDR,-0.8332432593517713,-0.8725260002418398,0.0,-0.0660632508302125,0.0,-1.6397060087633986
ULTA,0.06241775106534163,-0.39274903281294543,0.0,-0.1483117307537639,0.0,-0.1820195509938399
UNP,-0.4473502099685837,-0.31167174040771406,0.0,0.1254323748297257,0.0,-0.8844543252060235
UAL,-0.5576053669352088,-0.3359113432917523,0.0,0.48088818212889006,0.0,-1.3744048923558512
UPS,-0.3332036945207837,-0.06843986319202024,0.0,-0.02000682856550815,0.0,-0.38163672914729574
URI,-0.4674555621213212,-0.2255793577506128,0.0,0.023844968916846274,0.0,-0.7168798887887803
UNH,-0.5173946626297338,-0.25065480900996273,0.0,-0.16506687909962292,0.0,-0.6029825925400736
UHS,-0.15030984590555854,0.087027934615949,0.0,-0.1477749525458874,0.0,0.08449304125627786
VLO,-0.016057978305020912,-0.04921535055985198,0.0,-0.2463802573038974,0.0,0.1811069284390245
VTR,-0.7443905740316088,-0.5457092854949797,0.0,-0.026162737378060002,0.0,-1.2639371221485285
VLTO,0.1402449206888416,0.302676815446358,0.0,0.07162248956236095,0.0,0.37129924657283864
VRSN,-0.5193403418703213,-0.24229632525684608,0.0,-0.3269076388466384,0.0,-0.43472902828052895
VRSK,-0.3377436127488211,-0.10020210145386346,0.0,1.9678426306201489,0.0,-2.4057883448228337
VZ,-0.5880876750377463,-0.4437357837069568,0.0,0.07534585586144071,0.0,-1.1071693146061437
VRTX,1.2233396979492173,1.750366201486158,0.0,-0.31862378785286194,0.0,3.2923296872882375
VTRS,0.03258400270966659,-0.30498495340522086,0.0,-0.13310088479167648,0.0,-0.13930006590387778
VICI,0.5417034039967294,1.163600642017371,0.0,-0.18158771949759936,0.0,1.8868917655117
V,-0.1405814497026211,-0.04503610868329366,0.0,-0.21850826186713596,0.0,0.032890703481221195
VST,-0.3500662479392087,-0.611741307144601,0.0,0.15458028354632056,0.0,-1.1163878386301302
VMC,0.7297857305868546,0.5308634219064421,0.0,-0.21602033747507352,0.0,1.47666948996837
WRB,-0.7904383160588465,-0.698669538177014,0.0,-0.24304456415495063,0.0,-1.2460632900809099
GWW,0.37372642955934166,0.15222410789025875,0.0,-0.1613094316444875,0.0,0.6872599690940879
WAB,-0.06016004109167098,-0.30749249853115584,0.0,-0.239892057219803,0.0,-0.12776048240302385
WBA,-0.6159757441528337,-0.6535337259101842,0.0,0.15316378549775753,0.0,-1.4226732555607755
WMT,-0.5264744990858087,-0.7237449894363639,0.0,-0.17138467340343908,0.0,-1.0788348151187335
DIS,-0.5614967254163837,-0.4094660003191787,0.0,-0.23186381489644386,0.0,-0.7390989108391186
WBD,-0.5154489833891462,-0.5532319208727846,0.0,-0.12664037564687727,0.0,-0.9420405286150535
WM,-0.4674555621213212,-0.24814726388402772,0.0,0.1575496042676691,0.0,-0.873152430273018
WAT,0.20834369410940412,0.0661317252331575,0.0,0.03655724012560379,0.0,0.2379181792169578
WEC,-0.6886144358014339,-0.6008752782655494,0.0,-0.008231789148281016,0.0,-1.2812579249187024
WFC,-1.0472679758163965,-0.8842278774962031,0.0,-0.3269076388466384,0.0,-1.6045882144659611
WELL,0.7284886110931295,0.7824537828752525,0.0,-0.21792888221418988,0.0,1.7288712761825717
WST,0.6461215232415921,0.592716201679505,0.0,-0.3025438724113555,0.0,1.5413815973324527
WDC,0.1577560338541292,-0.12277000758727828,0.0,-0.3269076388466384,0.0,0.36189366511348936
WRK,-0.1788464747675086,-0.2991340147780392,0.0,-0.12238662135668144,0.0,-0.35559386818886635
WY,0.4029116181681544,0.25670515480421663,0.0,-0.21902586942473115,0.0,0.8786426423971021
WMB,-0.7074226684604463,-0.5724564335049529,0.0,0.05669068306547915,0.0,-1.3365697850308784
WTW,-0.3234752983178461,-0.6083979136433544,0.0,-0.17886122701314736,0.0,-0.7530119849480532
WYNN,-0.11853041830929606,0.2475108226757884,0.0,-0.3269076388466384,0.0,0.45588804321313076
XEL,-0.48820947402092124,-0.478005567094735,0.0,0.015533426983774544,0.0,-0.9817484680994308
XYL,0.03582680144397902,0.045235515850366004,0.0,-0.2773451176527091,0.0,0.35840743494705407
YUM,-0.07896827375068344,0.07699775411220904,0.0,-0.3269076388466384,0.0,0.32493711920816404
ZBRA,-0.4051938264225212,-0.478005567094735,0.0,-0.17150395744963387,0.0,-0.7116954360676223
ZBH,0.026746964987904007,-0.334239646541129,0.0,-0.2253436637285473,0.0,-0.08214901782467765
ZTS,1.1130845409825922,0.5467445410373636,0.0,-0.04019991352848095,0.0,1.700028995548437
